Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Jim Clark,CLA,Lotus Ford,80,1:59:25.600,9
2,2,Denny Hulme,HUL,Brabham Repco,80,+12.800s,6
3,8,Chris Amon,AMO,Ferrari,80,+16.600s,4
4,1,Jack Brabham,BRA,Brabham Repco,80,+21.800s,3
5,12,Pedro Rodriguez,ROD,Cooper Maserati,79,+1 lap,2
6,7,John Surtees,SUR,Honda,78,+2 laps,1
7,15,Chris Irwin,IRW,BRM,77,+3 laps,0
8,20,David Hobbs,HOB,BRM,77,+3 laps,0
9,14,Alan Rees,REE,Cooper Maserati,76,+4 laps,0
10,18,Guy Ligier,LIG,Brabham Repco,76,+4 laps,0
NC,19,Bob Anderson,AND,Brabham Climax,67,DNF,0
NC,6,Graham Hill,HIL,Lotus Ford,64,DNF,0
NC,4,Mike Spence,SPE,BRM,44,DNF,0
NC,9,Dan Gurney,GUR,Eagle Weslake,34,DNF,0
NC,22,Silvio Moser,MOS,Cooper ATS,29,DNF,0
NC,11,Jochen Rindt,RIN,Cooper Maserati,26,DNF,0
NC,3,Jackie Stewart,STE,BRM,20,DNF,0
NC,10,Bruce McLaren,MCL,Eagle Weslake,14,DNF,0
NC,17,Jo Siffert,SIF,Cooper Maserati,10,DNF,0
NC,23,Jo Bonnier,BON,Cooper Maserati,0,DNF,0
