Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Peter Collins,COL,Ferrari,75,2:09:04.200,8
2,2,Mike Hawthorn,HAW,Ferrari,75,+24.200s,7
3,10,Roy Salvadori,SAL,Cooper Climax,75,+50.600s,4
4,9,Stuart Lewis-Evans,LEW,Vanwall,75,+50.800s,3
5,20,Harry Schell,SCH,BRM,75,+74.800s,2
6,11,Jack Brabham,BRA,Cooper Climax,75,+83.200s,0
7,8,Tony Brooks,BRO,Vanwall,74,+1 lap,0
8,4,Maurice Trintignant,TRI,Cooper Climax,73,+2 laps,0
9,5,Carroll Shelby,SHE,Maserati,72,+3 laps,0
NC,3,Wolfgang von Trips,VON,Ferrari,59,DNF,0
NC,22,Jo Bonnier,BON,Maserati,49,DNF,0
NC,6,Gerino Gerini,GER,Maserati,43,DNF,0
NC,12,Ian Burgess,BUR,Cooper Climax,40,DNF,0
NC,7,Stirling Moss,MOS,Vanwall,25,DNF,0
NC,17,Cliff Allison,ALL,Lotus Climax,21,DNF,0
NC,15,Ivor Bueb,BUE,Connaught Alta,19,DNF,0
NC,19,Jean Behra,BEH,BRM,19,DNF,0
NC,18,Alan Stacey,STA,Lotus Climax,19,DNF,0
NC,16,Graham Hill,HIL,Lotus Climax,17,DNF,0
NC,14,Jack Fairman,FAI,Connaught Alta,7,DNF,0
