Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,4,Tony Brooks,BRO,Vanwall,24,1:37:06.300,8
2,16,Mike Hawthorn,HAW,Ferrari,24,+20.700s,7
3,6,Stuart Lewis-Evans,LEW,Vanwall,24,+180.900s,4
4,40,Cliff Allison,ALL,Lotus Climax,24,+255.500s,3
5,10,Harry Schell,SCH,BRM,23,+1 lap,2
6,20,Olivier Gendebien,GEN,Ferrari,23,+1 lap,0
7,28,Maurice Trintignant,TRI,Maserati,23,+1 lap,0
8,24,Roy Salvadori,SAL,Cooper Climax,23,+1 lap,0
9,36,Jo Bonnier,BON,Maserati,22,+2 laps,0
10,26,Maria Teresa de Filippis,DEF,Maserati,22,+2 laps,0
NC,38,Paco Godia,GOD,Maserati,22,DNF,0
NC,22,Jack Brabham,BRA,Cooper Climax,16,DNF,0
NC,42,Graham Hill,HIL,Lotus Climax,12,DNF,0
NC,18,Luigi Musso,MUS,Ferrari,5,DNF,0
NC,8,Jean Behra,BEH,BRM,5,DNF,0
NC,14,Peter Collins,COL,Ferrari,5,DNF,0
NC,32,Wolfgang Seidel,SEI,Maserati,4,DNF,0
NC,30,Masten Gregory,GRE,Maserati,0,DNF,0
NC,2,Stirling Moss,MOS,Vanwall,0,DNF,0
