Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Daniel Ricciardo,RIC,McLaren Mercedes,53,1:21:54.365,26
2,4,Lando Norris,NOR,McLaren Mercedes,53,+1.747s,18
3,77,Valtteri Bottas,BOT,Mercedes,53,+4.921s,15
4,16,Charles Leclerc,LEC,Ferrari,53,+7.309s,12
5,11,Sergio Perez,PER,Red Bull Racing Honda,53,+8.723s,10
6,55,Carlos Sainz,SAI,Ferrari,53,+10.535s,8
7,18,Lance Stroll,STR,Aston Martin Mercedes,53,+15.804s,6
8,14,Fernando Alonso,ALO,Alpine Renault,53,+17.201s,4
9,63,George Russell,RUS,Williams Mercedes,53,+19.742s,2
10,31,Esteban Ocon,OCO,Alpine Renault,53,+20.868s,1
11,6,Nicholas Latifi,LAT,Williams Mercedes,53,+23.743s,0
12,5,Sebastian Vettel,VET,Aston Martin Mercedes,53,+24.621s,0
13,99,Antonio Giovinazzi,GIO,Alfa Romeo Racing Ferrari,53,+27.216s,0
14,88,Robert Kubica,KUB,Alfa Romeo Racing Ferrari,53,+29.769s,0
15,47,Mick Schumacher,MSC,Haas Ferrari,53,+51.088s,0
NC,9,Nikita Mazepin,MAZ,Haas Ferrari,41,DNF,0
NC,44,Lewis Hamilton,HAM,Mercedes,25,DNF,0
NC,33,Max Verstappen,VER,Red Bull Racing Honda,25,DNF,0
NC,10,Pierre Gasly,GAS,AlphaTauri Honda,3,DNF,0
NC,22,Yuki Tsunoda,TSU,AlphaTauri Honda,0,DNS,0
