Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,11,Clay Regazzoni,REG,Ferrari,52,1:22:42.600,9
2,1,Emerson Fittipaldi,FIT,McLaren Ford,52,+16.600s,6
3,12,Niki Lauda,LAU,Ferrari,52,+23.200s,4
4,7,Carlos Reutemann,REU,Brabham Ford,52,+55.100s,3
5,24,James Hunt,HUN,Hesketh Ford,52,+57.100s,2
6,16,Tom Pryce,PRY,Shadow Ford,52,+75.900s,1
7,4,Patrick Depailler,DEP,Tyrrell Ford,51,+1 lap,0
8,3,Jody Scheckter,SCH,Tyrrell Ford,51,+1 lap,0
9,34,Harald Ertl,ERT,Hesketh Ford,51,+1 lap,0
10,25,Brett Lunger,LUN,Hesketh Ford,50,+2 laps,0
11,30,Arturo Merzario,MER,Fittipaldi Ford,48,+4 laps,0
12,32,Chris Amon,AMO,Ensign Ford,48,+4 laps,0
13,6,Jim Crawford,CRA,Lotus Ford,46,+6 laps,0
14,20,Renzo Zorzi,ZOR,Frank Williams Racing Cars/Williams,46,+6 laps,0
NC,17,Jean-Pierre Jarier,JAR,Shadow Matra,32,DNF,0
NC,29,Lella Lombardi,LOM,March Ford,21,DNF,0
NC,10,Hans-Joachim Stuck,STU,March Ford,15,DNF,0
NC,21,Jacques Laffite,LAF,Frank Williams Racing Cars/Williams,7,DNF,0
NC,8,Carlos Pace,PAC,Brabham Ford,6,DNF,0
NC,22,Rolf Stommelen,STO,Hill Ford,3,DNF,0
NC,2,Jochen Mass,MAS,McLaren Ford,2,DNF,0
NC,9,Vittorio Brambilla,BRA,March Ford,1,DNF,0
NC,27,Mario Andretti,AND,Parnelli Ford,1,DNF,0
NC,23,Tony Brise,BRI,Hill Ford,1,DNF,0
NC,5,Ronnie Peterson,PET,Lotus Ford,1,DNF,0
NC,14,Bob Evans,EVA,BRM,0,DNF,0
