Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,12,Niki Lauda,LAU,Ferrari,70,1:43:53.980,9
2,3,Jody Scheckter,SCH,Tyrrell Ford,70,+19.220s,6
3,7,Carlos Reutemann,REU,Brabham Ford,70,+41.820s,4
4,4,Patrick Depailler,DEP,Tyrrell Ford,70,+60.080s,3
5,11,Clay Regazzoni,REG,Ferrari,70,+63.860s,2
6,16,Tom Pryce,PRY,Shadow Ford,70,+88.450s,1
7,1,Emerson Fittipaldi,FIT,McLaren Ford,69,+1 lap,0
8,8,Carlos Pace,PAC,Brabham Ford,69,+1 lap,0
9,14,Bob Evans,EVA,BRM,68,+2 laps,0
10,18,John Watson,WAT,Surtees Ford,68,+2 laps,0
11,28,Mark Donohue,DON,Penske Ford,67,+3 laps,0
12,30,Wilson Fittipaldi,FIT,Fittipaldi Ford,67,+3 laps,0
NC,22,Francois Migault,MIG,Hill Ford,57,DNF,0
NC,9,Vittorio Brambilla,BRA,March Ford,54,DNF,0
NC,6,Jacky Ickx,ICK,Lotus Ford,52,DNF,0
NC,5,Ronnie Peterson,PET,Lotus Ford,36,DNF,0
NC,10,Lella Lombardi,LOM,March Ford,18,DNF,0
NC,21,Jacques Laffite,LAF,Frank Williams Racing Cars/Williams,18,DNF,0
NC,23,Tony Brise,BRI,Hill Ford,17,DNF,0
NC,24,James Hunt,HUN,Hesketh Ford,15,DNF,0
NC,17,Jean-Pierre Jarier,JAR,Shadow Ford,13,DNF,0
NC,20,Arturo Merzario,MER,Frank Williams Racing Cars/Williams,2,DNF,0
NC,26,Alan Jones,JON,Hesketh Ford,1,DNF,0
NC,2,Jochen Mass,MAS,McLaren Ford,0,DNF,0
