Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,71,Alberto Ascari,ASC,Ferrari,20,3:23:03.300,8
2,75,Juan Manuel Fangio,FAN,Alfa Romeo,20,+30.500s,7
3,74,Jose Froilan Gonzalez,GON,Ferrari,20,+279.000s,4
4,72,Luigi Villoresi,VIL,Ferrari,20,+350.200s,3
5,73,Piero Taruffi,TAR,Ferrari,20,+469.100s,2
6,91,Rudi Fischer,FIS,Ferrari,19,+1 lap,0
7,82,Robert Manzon,MAN,Simca-Gordini,19,+1 lap,0
8,84,Louis Rosier,ROS,Talbot-Lago,19,+1 lap,0
9,90,Pierre Levegh,LEV,Talbot-Lago,18,+2 laps,0
10,93,Jacques Swaters,SWA,Talbot-Lago,18,+2 laps,0
NC,87,Yves Giraud Cabantous,CAB,Talbot-Lago,17,DNF,0
11,94,Johnny Claes,CLA,Talbot-Lago,17,+3 laps,0
NC,81,Maurice Trintignant,TRI,Simca-Gordini,13,DNF,0
NC,77,Felice Bonetto,BON,Alfa Romeo,12,DNF,0
NC,88,Duncan Hamilton,HAM,Talbot-Lago,12,DNF,0
NC,78,Paul Pietsch,PIE,Alfa Romeo,11,DNF,0
NC,83,Andre Simon,SIM,Simca-Gordini,11,DNF,0
NC,76,Nino Farina,FAR,Alfa Romeo,8,DNF,0
NC,86,Philippe Etancelin,ETA,Talbot-Lago,4,DNF,0
NC,92,Toni Branca,BRA,Maserati,3,DNF,0
NC,85,Louis Chiron,CHI,Talbot-Lago,3,DNF,0
NC,79,Toulo de Graffenried,DEG,Maserati,2,DNF,0
