Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Michael Schumacher,MSC,Ferrari,53,1:27:31.638,10
2,1,Mika Hakkinen,HAK,McLaren Mercedes,53,+3.810s,6
3,9,Ralf Schumacher,RSC,Williams BMW,53,+52.432s,4
4,19,Jos Verstappen,VER,Arrows Supertec,53,+59.938s,3
5,12,Alexander Wurz,WUR,Benetton Playlife,53,+67.426s,2
6,23,Ricardo Zonta,ZON,BAR Honda,53,+69.292s,1
7,17,Mika Salo,SAL,Sauber Petronas,52,+1 lap,0
8,16,Pedro Diniz,DIN,Sauber Petronas,52,+1 lap,0
9,20,Marc Gene,GEN,Minardi Fondmetal,52,+1 lap,0
10,21,Gaston Mazzacane,MAZ,Minardi Fondmetal,52,+1 lap,0
11,11,Giancarlo Fisichella,FIS,Benetton Playlife,52,+1 lap,0
12,14,Jean Alesi,ALE,Prost Peugeot,51,+2 laps,0
NC,15,Nick Heidfeld,HEI,Prost Peugeot,15,DNF,0
NC,22,Jacques Villeneuve,VIL,BAR Honda,14,DNF,0
NC,10,Jenson Button,BUT,Williams BMW,10,DNF,0
NC,8,Johnny Herbert,HER,Jaguar Cosworth,1,DNF,0
NC,4,Rubens Barrichello,BAR,Ferrari,0,DNF,0
NC,2,David Coulthard,COU,McLaren Mercedes,0,DNF,0
NC,6,Jarno Trulli,TRU,Jordan Mugen Honda,0,DNF,0
NC,5,Heinz-Harald Frentzen,FRE,Jordan Mugen Honda,0,DNF,0
NC,18,Pedro de la Rosa,DLR,Arrows Supertec,0,DNF,0
NC,7,Eddie Irvine,IRV,Jaguar Cosworth,0,DNF,0
