Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Michael Schumacher,MSC,Benetton Renault,78,1:53:11.258,10
2,5,Damon Hill,HIL,Williams Renault,78,+34.817s,6
3,28,Gerhard Berger,BER,Ferrari,78,+71.447s,4
4,2,Johnny Herbert,HER,Benetton Renault,77,+1 lap,3
5,7,Mark Blundell,BLU,McLaren Mercedes,77,+1 lap,2
6,30,Heinz-Harald Frentzen,FRE,Sauber Ford,76,+2 laps,1
7,23,Pierluigi Martini,MAR,Minardi Ford,76,+2 laps,0
8,29,Jean-Christophe Boullion,BOU,Sauber Ford,74,DNF,0
9,9,Gianni Morbidelli,MOR,Footwork Hart,74,+4 laps,0
10,21,Pedro Diniz,DIN,Forti Ford,72,+6 laps,0
NC,24,Luca Badoer,BAD,Minardi Ford,68,DNF,0
NC,26,Olivier Panis,PAN,Ligier Mugen Honda,65,DNF,0
NC,4,Mika Salo,SAL,Tyrrell Yamaha,63,DNF,0
NC,14,Rubens Barrichello,BAR,Jordan Peugeot,60,DNF,0
NC,16,Bertrand Gachot,GAC,Pacific Ilmor,42,DNF,0
NC,27,Jean Alesi,ALE,Ferrari,41,DNF,0
NC,25,Martin Brundle,BRU,Ligier Mugen Honda,40,DNF,0
NC,10,Taki Inoue,INO,Footwork Hart,27,DNF,0
NC,3,Ukyo Katayama,KAT,Tyrrell Yamaha,26,DNF,0
DQ,17,Andrea Montermini,MON,Pacific Ilmor,23,DSQ,0
NC,15,Eddie Irvine,IRV,Jordan Peugeot,22,DNF,0
NC,6,David Coulthard,COU,Williams Renault,16,DNF,0
NC,22,Roberto Moreno,MOR,Forti Ford,9,DNF,0
NC,8,Mika Hakkinen,HAK,McLaren Mercedes,8,DNF,0
NC,11,Domenico Schiattarella,SCH,Simtek Ford,0,DNF,0
NC,12,Jos Verstappen,VER,Simtek Ford,0,DNF,0
