Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,2,Johnny Herbert,HER,Benetton Renault,61,1:34:35.093,10
2,27,Jean Alesi,ALE,Ferrari,61,+16.479s,6
3,6,David Coulthard,COU,Williams Renault,61,+23.888s,4
4,26,Olivier Panis,PAN,Ligier Mugen Honda,61,+93.168s,3
5,7,Mark Blundell,BLU,McLaren Mercedes,61,+108.172s,2
6,30,Heinz-Harald Frentzen,FRE,Sauber Ford,60,+1 lap,1
7,23,Pierluigi Martini,MAR,Minardi Ford,60,+1 lap,0
8,4,Mika Salo,SAL,Tyrrell Yamaha,60,+1 lap,0
9,29,Jean-Christophe Boullion,BOU,Sauber Ford,60,+1 lap,0
10,24,Luca Badoer,BAD,Minardi Ford,60,+1 lap,0
11,14,Rubens Barrichello,BAR,Jordan Peugeot,59,DNF,0
12,16,Bertrand Gachot,GAC,Pacific Ilmor,58,+3 laps,0
NC,22,Roberto Moreno,MOR,Forti Ford,48,DNF,0
NC,1,Michael Schumacher,MSC,Benetton Renault,45,DNF,0
NC,5,Damon Hill,HIL,Williams Renault,45,DNF,0
NC,9,Massimiliano Papis,PAP,Footwork Hart,28,DNF,0
NC,3,Ukyo Katayama,KAT,Tyrrell Yamaha,22,DNF,0
NC,17,Andrea Montermini,MON,Pacific Ilmor,21,DNF,0
NC,8,Mika Hakkinen,HAK,McLaren Mercedes,20,DNF,0
NC,28,Gerhard Berger,BER,Ferrari,20,DNF,0
NC,25,Martin Brundle,BRU,Ligier Mugen Honda,16,DNF,0
NC,10,Taki Inoue,INO,Footwork Hart,16,DNF,0
NC,21,Pedro Diniz,DIN,Forti Ford,13,DNF,0
NC,15,Eddie Irvine,IRV,Jordan Peugeot,2,DNF,0
