Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Michael Schumacher,MSC,Benetton Renault,71,1:38:34.154,10
2,6,David Coulthard,COU,Williams Renault,71,+8.060s,6
3,28,Gerhard Berger,BER,Ferrari,70,+1 lap,4
4,8,Mika Hakkinen,HAK,McLaren Mercedes,70,+1 lap,3
5,27,Jean Alesi,ALE,Ferrari,70,+1 lap,2
6,7,Mark Blundell,BLU,McLaren Mercedes,70,+1 lap,1
7,4,Mika Salo,SAL,Tyrrell Yamaha,69,+2 laps,0
8,25,Aguri Suzuki,SUZ,Ligier Mugen Honda,69,+2 laps,0
9,17,Andrea Montermini,MON,Pacific Ilmor,65,+6 laps,0
10,21,Pedro Diniz,DIN,Forti Ford,64,+7 laps,0
NC,9,Gianni Morbidelli,MOR,Footwork Hart,62,DNF,0
NC,10,Taki Inoue,INO,Footwork Hart,48,DNF,0
NC,24,Luca Badoer,BAD,Minardi Ford,47,DNF,0
NC,22,Roberto Moreno,MOR,Forti Ford,47,DNF,0
NC,29,Karl Wendlinger,WEN,Sauber Ford,41,DNF,0
NC,5,Damon Hill,HIL,Williams Renault,30,DNF,0
NC,2,Johnny Herbert,HER,Benetton Renault,30,DNF,0
NC,16,Bertrand Gachot,GAC,Pacific Ilmor,23,DNF,0
NC,14,Rubens Barrichello,BAR,Jordan Peugeot,16,DNF,0
NC,12,Jos Verstappen,VER,Simtek Ford,16,DNF,0
NC,3,Ukyo Katayama,KAT,Tyrrell Yamaha,15,DNF,0
NC,15,Eddie Irvine,IRV,Jordan Peugeot,15,DNF,0
NC,11,Domenico Schiattarella,SCH,Simtek Ford,12,DNF,0
NC,30,Heinz-Harald Frentzen,FRE,Sauber Ford,10,DNF,0
NC,26,Olivier Panis,PAN,Ligier Mugen Honda,0,DNF,0
NC,23,Pierluigi Martini,MAR,Minardi Ford,0,DNF,0
