Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,David Coulthard,COU,McLaren Mercedes,78,1:45:39.055,10
2,1,Michael Schumacher,MSC,Ferrari,78,+1.050s,6
3,5,Ralf Schumacher,RSC,Williams BMW,78,+77.450s,4
4,14,Jarno Trulli,TRU,Renault,77,+1 lap,3
5,9,Giancarlo Fisichella,FIS,Jordan Honda,77,+1 lap,2
6,20,Heinz-Harald Frentzen,FRE,Arrows Cosworth,77,+1 lap,1
7,2,Rubens Barrichello,BAR,Ferrari,77,+1 lap,0
8,7,Nick Heidfeld,HEI,Sauber Petronas,76,+2 laps,0
9,16,Eddie Irvine,IRV,Jaguar Cosworth,76,+2 laps,0
10,17,Pedro de la Rosa,DLR,Jaguar Cosworth,76,+2 laps,0
11,23,Mark Webber,WEB,Minardi Asiatech,76,+2 laps,0
12,21,Enrique Bernoldi,BER,Arrows Cosworth,76,+2 laps,0
NC,24,Mika Salo,SAL,Toyota,69,DNF,0
NC,8,Felipe Massa,MAS,Sauber Petronas,63,DNF,0
NC,12,Olivier Panis,PAN,BAR Honda,51,DNF,0
NC,15,Jenson Button,BUT,Renault,51,DNF,0
NC,6,Juan Pablo Montoya,MOY,Williams BMW,46,DNF,0
NC,11,Jacques Villeneuve,VIL,BAR Honda,44,DNF,0
NC,4,Kimi Räikkönen,RAI,McLaren Mercedes,41,DNF,0
NC,22,Alex Yoong,YOO,Minardi Asiatech,29,DNF,0
NC,10,Takuma Sato,SAT,Jordan Honda,22,DNF,0
NC,25,Allan McNish,MCN,Toyota,15,DNF,0
