Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,2,David Coulthard,COU,McLaren Mercedes,44,1:25:43.057,10
2,1,Mika Hakkinen,HAK,McLaren Mercedes,44,+10.469s,6
3,8,Heinz-Harald Frentzen,FRE,Jordan Mugen Honda,44,+33.433s,4
4,4,Eddie Irvine,IRV,Ferrari,44,+44.948s,3
5,6,Ralf Schumacher,RSC,Williams Supertec,44,+48.067s,2
6,7,Damon Hill,HIL,Jordan Mugen Honda,44,+54.916s,1
7,3,Mika Salo,SAL,Ferrari,44,+56.249s,0
8,5,Alessandro Zanardi,ZAN,Williams Supertec,44,+67.022s,0
9,11,Jean Alesi,ALE,Sauber Petronas,44,+73.848s,0
10,16,Rubens Barrichello,BAR,Stewart Ford,44,+80.742s,0
11,9,Giancarlo Fisichella,FIS,Benetton Playlife,44,+92.195s,0
12,19,Jarno Trulli,TRU,Prost Peugeot,44,+96.154s,0
13,18,Olivier Panis,PAN,Prost Peugeot,44,+101.543s,0
14,10,Alexander Wurz,WUR,Benetton Playlife,44,+117.745s,0
15,22,Jacques Villeneuve,VIL,BAR Supertec,43,+1 lap,0
16,21,Marc Gene,GEN,Minardi Ford,43,+1 lap,0
NC,14,Pedro de la Rosa,DLR,Arrows,35,DNF,0
NC,20,Luca Badoer,BAD,Minardi Ford,33,DNF,0
NC,23,Ricardo Zonta,ZON,BAR Supertec,33,DNF,0
NC,17,Johnny Herbert,HER,Stewart Ford,27,DNF,0
NC,12,Pedro Diniz,DIN,Sauber Petronas,19,DNF,0
NC,15,Toranosuke Takagi,TAK,Arrows,0,DNF,0
