Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Mika Hakkinen,HAK,McLaren Mercedes,72,1:36:03.785,10
2,3,Michael Schumacher,MSC,Ferrari,72,+4.925s,6
3,8,Heinz-Harald Frentzen,FRE,Jordan Mugen Honda,71,DNF,4
4,6,Ralf Schumacher,RSC,Williams Supertec,71,+1 lap,3
5,4,Eddie Irvine,IRV,Ferrari,71,+1 lap,2
6,18,Olivier Panis,PAN,Prost Peugeot,71,+1 lap,1
7,10,Alexander Wurz,WUR,Benetton Playlife,70,+2 laps,0
8,15,Toranosuke Takagi,TAK,Arrows,69,+3 laps,0
9,21,Marc Gene,GEN,Minardi Ford,69,+3 laps,0
NC,14,Pedro de la Rosa,DLR,Arrows,52,DNF,0
NC,22,Jacques Villeneuve,VIL,BAR Supertec,49,DNF,0
NC,5,Alessandro Zanardi,ZAN,Williams Supertec,43,DNF,0
NC,16,Rubens Barrichello,BAR,Stewart Ford,42,DNF,0
NC,12,Pedro Diniz,DIN,Sauber Petronas,42,DNF,0
NC,9,Giancarlo Fisichella,FIS,Benetton Playlife,38,DNF,0
NC,20,Stephane Sarrazin,SAR,Minardi Ford,31,DNF,0
NC,11,Jean Alesi,ALE,Sauber Petronas,27,DNF,0
NC,2,David Coulthard,COU,McLaren Mercedes,22,DNF,0
NC,19,Jarno Trulli,TRU,Prost Peugeot,21,DNF,0
NC,17,Johnny Herbert,HER,Stewart Ford,15,DNF,0
NC,7,Damon Hill,HIL,Jordan Mugen Honda,10,DNF,0
