Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,4,Eddie Irvine,IRV,Ferrari,57,1:35:01.659,10
2,8,Heinz-Harald Frentzen,FRE,Jordan Mugen Honda,57,+1.026s,6
3,6,Ralf Schumacher,RSC,Williams Supertec,57,+7.012s,4
4,9,Giancarlo Fisichella,FIS,Benetton Playlife,57,+33.418s,3
5,16,Rubens Barrichello,BAR,Stewart Ford,57,+54.697s,2
6,14,Pedro de la Rosa,DLR,Arrows,57,+84.316s,1
7,15,Toranosuke Takagi,TAK,Arrows,57,+86.288s,0
8,3,Michael Schumacher,MSC,Ferrari,56,+1 lap,0
NC,23,Ricardo Zonta,ZON,BAR Supertec,48,DNF,0
NC,20,Luca Badoer,BAD,Minardi Ford,42,DNF,0
NC,10,Alexander Wurz,WUR,Benetton Playlife,28,DNF,0
NC,12,Pedro Diniz,DIN,Sauber Petronas,27,DNF,0
NC,21,Marc Gene,GEN,Minardi Ford,25,DNF,0
NC,19,Jarno Trulli,TRU,Prost Peugeot,25,DNF,0
NC,18,Olivier Panis,PAN,Prost Peugeot,23,DNF,0
NC,1,Mika Hakkinen,HAK,McLaren Mercedes,21,DNF,0
NC,5,Alessandro Zanardi,ZAN,Williams Supertec,20,DNF,0
NC,2,David Coulthard,COU,McLaren Mercedes,13,DNF,0
NC,22,Jacques Villeneuve,VIL,BAR Supertec,13,DNF,0
NC,7,Damon Hill,HIL,Jordan Mugen Honda,0,DNF,0
NC,11,Jean Alesi,ALE,Sauber Petronas,0,DNF,0
