Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Damon Hill,HIL,Williams Renault,72,1:36:28.795,10
2,6,Jacques Villeneuve,VIL,Williams Renault,72,+8.127s,6
3,3,Jean Alesi,ALE,Benetton Renault,72,+46.442s,4
4,4,Gerhard Berger,BER,Benetton Renault,72,+46.859s,3
5,7,Mika Hakkinen,HAK,McLaren Mercedes,72,+62.774s,2
6,8,David Coulthard,COU,McLaren Mercedes,71,+1 lap,1
7,9,Olivier Panis,PAN,Ligier Mugen Honda,71,+1 lap,0
8,12,Martin Brundle,BRU,Jordan Peugeot,71,+1 lap,0
9,11,Rubens Barrichello,BAR,Jordan Peugeot,71,+1 lap,0
10,19,Mika Salo,SAL,Tyrrell Yamaha,70,+2 laps,0
11,16,Ricardo Rosset,ROS,Footwork Hart,69,+3 laps,0
12,20,Pedro Lamy,LAM,Minardi Ford,69,+3 laps,0
NC,15,Heinz-Harald Frentzen,FRE,Sauber Ford,56,DNF,0
NC,18,Ukyo Katayama,KAT,Tyrrell Yamaha,33,DNF,0
NC,22,Luca Badoer,BAD,Forti Ford,29,DNF,0
NC,10,Pedro Diniz,DIN,Ligier Mugen Honda,28,DNF,0
NC,17,Jos Verstappen,VER,Footwork Hart,10,DNF,0
NC,2,Eddie Irvine,IRV,Ferrari,5,DNF,0
NC,21,Giancarlo Fisichella,FIS,Minardi Ford,2,DNF,0
NC,23,Andrea Montermini,MON,Forti Ford,2,DNF,0
NC,1,Michael Schumacher,MSC,Ferrari,0,DNF,0
