Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Michael Schumacher,MSC,Ferrari,65,1:59:49.307,10
2,3,Jean Alesi,ALE,Benetton Renault,65,+45.302s,6
3,6,Jacques Villeneuve,VIL,Williams Renault,65,+48.388s,4
4,15,Heinz-Harald Frentzen,FRE,Sauber Ford,64,+1 lap,3
5,7,Mika Hakkinen,HAK,McLaren Mercedes,64,+1 lap,2
6,10,Pedro Diniz,DIN,Ligier Mugen Honda,63,+2 laps,1
NC,17,Jos Verstappen,VER,Footwork Hart,47,DNF,0
NC,11,Rubens Barrichello,BAR,Jordan Peugeot,45,DNF,0
NC,4,Gerhard Berger,BER,Benetton Renault,44,DNF,0
NC,14,Johnny Herbert,HER,Sauber Ford,20,DNF,0
NC,12,Martin Brundle,BRU,Jordan Peugeot,17,DNF,0
DQ,19,Mika Salo,SAL,Tyrrell Yamaha,16,DSQ,0
NC,5,Damon Hill,HIL,Williams Renault,10,DNF,0
NC,18,Ukyo Katayama,KAT,Tyrrell Yamaha,8,DNF,0
NC,2,Eddie Irvine,IRV,Ferrari,1,DNF,0
NC,9,Olivier Panis,PAN,Ligier Mugen Honda,1,DNF,0
NC,21,Giancarlo Fisichella,FIS,Minardi Ford,1,DNF,0
NC,8,David Coulthard,COU,McLaren Mercedes,0,DNF,0
NC,16,Ricardo Rosset,ROS,Footwork Hart,0,DNF,0
NC,20,Pedro Lamy,LAM,Minardi Ford,0,DNF,0
