Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,22,Jo Siffert,SIF,Lotus Ford,80,2:01:20.300,9
2,5,Chris Amon,AMO,Ferrari,80,+4.400s,6
3,6,Jacky Ickx,ICK,Ferrari,79,+1 lap,4
4,1,Denny Hulme,HUL,McLaren Ford,79,+1 lap,3
5,7,John Surtees,SUR,Honda,78,+2 laps,2
6,14,Jackie Stewart,STE,Matra Ford,78,+2 laps,1
7,2,Bruce McLaren,MCL,McLaren Ford,77,+3 laps,0
8,20,Piers Courage,COU,BRM,72,+8 laps,0
NC,4,Jochen Rindt,RIN,Brabham Repco,55,DNF,0
NC,10,Pedro Rodriguez,ROD,BRM,52,DNF,0
NC,19,Silvio Moser,MOS,Brabham Repco,52,+28 laps,0
NC,9,Jackie Oliver,OLI,Lotus Ford,43,DNF,0
NC,16,Robin Widdows,WID,Cooper BRM,34,DNF,0
NC,15,Vic Elford,ELF,Cooper BRM,26,DNF,0
NC,8,Graham Hill,HIL,Lotus Ford,26,DNF,0
NC,18,Jean-Pierre Beltoise,BEL,Matra,11,DNF,0
NC,11,Richard Attwood,ATT,BRM,10,DNF,0
NC,24,Dan Gurney,GUR,Eagle Weslake,8,DNF,0
NC,23,Jo Bonnier,BON,Mclaren BRM,6,DNF,0
NC,3,Jack Brabham,BRA,Brabham Repco,0,DNF,0
