Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,28,Carlos Reutemann,REU,Williams Ford,76.0,1:55:34.365,9
2,26,Jacques Laffite,LAF,Ligier Ford,76.0,+73.629s,6
3,5,Nelson Piquet,PIQ,Brabham Ford,76.0,+77.726s,4
4,30,Jochen Mass,MAS,Arrows Ford,75.0,+1 lap,3
5,2,Gilles Villeneuve,VIL,Ferrari,75.0,+1 lap,2
6,20,Emerson Fittipaldi,FIT,Fittipaldi Ford,74.0,+2 laps,1
7,11,Mario Andretti,AND,Lotus Ford,73.0,+3 laps,0
8,29,Riccardo Patrese,PAT,Arrows Ford,73.0,+3 laps,0
9,12,Elio de Angelis,DEA,Lotus Ford,68.0,DNF,0
NC,9,Jan Lammers,LAM,ATS Ford,64.0,+12 laps,0
NC,25,Didier Pironi,PIR,Ligier Ford,54.0,DNF,0
NC,16,Rene Arnoux,ARN,Renault,53.0,DNF,0
NC,22,Patrick Depailler,DEP,Alfa Romeo,50.0,DNF,0
NC,1,Jody Scheckter,SCH,Ferrari,27.0,DNF,0
NC,15,Jean-Pierre Jabouille,JAB,Renault,25.0,DNF,0
NC,27,Alan Jones,JON,Williams Ford,24.0,DNF,0
NC,3,Jean-Pierre Jarier,JAR,Tyrrell Ford,0.0,DNF,0
NC,23,Bruno Giacomelli,GIA,Alfa Romeo,0.0,DNF,0
NC,8,Alain Prost,PRO,McLaren Ford,0.0,DNF,0
NC,4,Derek Daly,DAL,Tyrrell Ford,0.0,DNF,0
NC,7,John Watson,WAT,McLaren Ford,,DNS,0
NC,31,Eddie Cheever,CHE,Osella Ford,,DNS,0
NC,17,Geoff Lees,LEE,Shadow Ford,,DNS,0
NC,21,Keke Rosberg,ROS,Fittipaldi Ford,,DNS,0
NC,6,Ricardo Zunino,ZUN,Brabham Ford,,DNS,0
NC,14,Tiff Needell,NEE,Ensign Ford,,DNS,0
NC,18,Dave Kennedy,KEN,Shadow Ford,,DNS,0
