Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Nelson Piquet,PIQ,Brabham Ford,80,1:50:18.550,9
2,29,Riccardo Patrese,PAT,Arrows Ford,80,+49.210s,6
3,20,Emerson Fittipaldi,FIT,Fittipaldi Ford,80,+78.560s,4
4,7,John Watson,WAT,McLaren Ford,79,+1 lap,3
5,1,Jody Scheckter,SCH,Ferrari,79,+1 lap,2
6,25,Didier Pironi,PIR,Ligier Ford,79,+1 lap,1
7,30,Jochen Mass,MAS,Arrows Ford,79,+1 lap,0
8,4,Derek Daly,DAL,Tyrrell Ford,79,+1 lap,0
9,16,Rene Arnoux,ARN,Renault,78,+2 laps,0
10,15,Jean-Pierre Jabouille,JAB,Renault,71,+9 laps,0
NC,21,Keke Rosberg,ROS,Fittipaldi Ford,58,DNF,0
NC,14,Clay Regazzoni,REG,Ensign Ford,50,DNF,0
NC,23,Bruno Giacomelli,GIA,Alfa Romeo,49,DNF,0
NC,27,Alan Jones,JON,Williams Ford,47,DNF,0
NC,2,Gilles Villeneuve,VIL,Ferrari,46,DNF,0
NC,22,Patrick Depailler,DEP,Alfa Romeo,40,DNF,0
NC,26,Jacques Laffite,LAF,Ligier Ford,36,DNF,0
NC,31,Eddie Cheever,CHE,Osella Ford,11,DNF,0
NC,28,Carlos Reutemann,REU,Williams Ford,3,DNF,0
NC,3,Jean-Pierre Jarier,JAR,Tyrrell Ford,3,DNF,0
NC,12,Elio de Angelis,DEA,Lotus Ford,3,DNF,0
NC,6,Ricardo Zunino,ZUN,Brabham Ford,0,DNF,0
NC,11,Mario Andretti,AND,Lotus Ford,0,DNF,0
NC,9,Jan Lammers,LAM,ATS Ford,0,DNF,0
