Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,25,Didier Pironi,PIR,Ligier Ford,72.0,1:38:46.510,9
2,27,Alan Jones,JON,Williams Ford,72.0,+47.370s,6
3,28,Carlos Reutemann,REU,Williams Ford,72.0,+84.120s,4
4,16,Rene Arnoux,ARN,Renault,71.0,+1 lap,3
5,3,Jean-Pierre Jarier,JAR,Tyrrell Ford,71.0,+1 lap,2
6,2,Gilles Villeneuve,VIL,Ferrari,71.0,+1 lap,1
7,21,Keke Rosberg,ROS,Fittipaldi Ford,71.0,+1 lap,0
8,1,Jody Scheckter,SCH,Ferrari,70.0,+2 laps,0
9,4,Derek Daly,DAL,Tyrrell Ford,70.0,+2 laps,0
10,12,Elio de Angelis,DEA,Lotus Ford,69.0,DNF,0
11,26,Jacques Laffite,LAF,Ligier Ford,68.0,+4 laps,0
12,9,Jan Lammers,LAM,ATS Ford,64.0,DNF,0
NC,7,John Watson,WAT,McLaren Ford,61.0,+11 laps,0
NC,29,Riccardo Patrese,PAT,Arrows Ford,58.0,DNF,0
NC,11,Mario Andretti,AND,Lotus Ford,41.0,DNF,0
NC,22,Patrick Depailler,DEP,Alfa Romeo,38.0,DNF,0
NC,5,Nelson Piquet,PIQ,Brabham Ford,32.0,DNF,0
NC,8,Alain Prost,PRO,McLaren Ford,29.0,DNF,0
NC,20,Emerson Fittipaldi,FIT,Fittipaldi Ford,16.0,DNF,0
NC,14,Tiff Needell,NEE,Ensign Ford,12.0,DNF,0
NC,23,Bruno Giacomelli,GIA,Alfa Romeo,11.0,DNF,0
NC,6,Ricardo Zunino,ZUN,Brabham Ford,5.0,DNF,0
NC,15,Jean-Pierre Jabouille,JAB,Renault,1.0,DNF,0
NC,30,Jochen Mass,MAS,Arrows Ford,1.0,DNF,0
NC,17,Geoff Lees,LEE,Shadow Ford,,DNF,0
NC,18,Dave Kennedy,KEN,Shadow Ford,,DNF,0
NC,31,Eddie Cheever,CHE,Osella Ford,,DNF,0
