Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Nelson Piquet,PIQ,Brabham Ford,53,1:34:32.740,9
2,2,Carlos Reutemann,REU,Williams Ford,53,+26.610s,6
3,15,Alain Prost,PRO,Renault,53,+49.980s,4
4,1,Alan Jones,JON,Williams Ford,53,+67.880s,3
5,16,Rene Arnoux,ARN,Renault,53,+91.850s,2
6,11,Elio de Angelis,DEA,Lotus Ford,52,+1 lap,1
7,29,Riccardo Patrese,PAT,Arrows Ford,52,+1 lap,0
8,22,Mario Andretti,AND,Alfa Romeo,52,+1 lap,0
9,30,Siegfried Stohr,STO,Arrows Ford,52,+1 lap,0
10,23,Bruno Giacomelli,GIA,Alfa Romeo,51,DNF,0
11,8,Andrea de Cesaris,DEC,McLaren Ford,51,+2 laps,0
12,9,Jan Lammers,LAM,ATS Ford,51,+2 laps,0
13,4,Ricardo Zunino,ZUN,Tyrrell Ford,51,+2 laps,0
NC,27,Gilles Villeneuve,VIL,Ferrari,40,DNF,0
NC,33,Patrick Tambay,TAM,Theodore Ford,36,DNF,0
NC,7,John Watson,WAT,McLaren Ford,36,DNF,0
NC,6,Hector Rebaque,REB,Brabham Ford,32,DNF,0
NC,21,Chico Serra,SER,Fittipaldi Ford,28,DNF,0
NC,26,Jacques Laffite,LAF,Ligier Matra,19,DNF,0
NC,14,Marc Surer,SUR,Ensign Ford,14,DNF,0
NC,20,Keke Rosberg,ROS,Fittipaldi Ford,4,DNF,0
NC,12,Nigel Mansell,MAN,Lotus Ford,3,DNF,0
NC,28,Didier Pironi,PIR,Ferrari,3,DNF,0
NC,3,Eddie Cheever,CHE,Tyrrell Ford,1,DNF,0
