Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,11,Carlos Reutemann,REU,Ferrari,76,1:42:12.390,9
2,1,Niki Lauda,LAU,Brabham Alfa Romeo,76,+1.230s,6
3,2,John Watson,WAT,Brabham Alfa Romeo,76,+37.250s,4
4,4,Patrick Depailler,DEP,Tyrrell Ford,76,+73.270s,3
5,16,Hans-Joachim Stuck,STU,Shadow Ford,75,+1 lap,2
6,8,Patrick Tambay,TAM,McLaren Ford,75,+1 lap,1
7,33,Bruno Giacomelli,GIA,McLaren Ford,75,+1 lap,0
8,30,Brett Lunger,LUN,McLaren Ford,75,+1 lap,0
9,19,Vittorio Brambilla,BRA,Surtees Ford,75,+1 lap,0
10,26,Jacques Laffite,LAF,Ligier Matra,73,+3 laps,0
NC,9,Jochen Mass,MAS,ATS Ford,66,+10 laps,0
NC,10,Keke Rosberg,ROS,ATS Ford,59,DNF,0
NC,17,Clay Regazzoni,REG,Shadow Ford,49,DNF,0
NC,15,Jean-Pierre Jabouille,JAB,Renault,46,DNF,0
NC,35,Riccardo Patrese,PAT,Arrows Ford,40,DNF,0
NC,3,Didier Pironi,PIR,Tyrrell Ford,40,DNF,0
NC,20,Jody Scheckter,SCH,Wolf Ford,36,DNF,0
NC,14,Emerson Fittipaldi,FIT,Fittipaldi Ford,32,DNF,0
NC,37,Arturo Merzario,MER,Merzario Ford,32,DNF,0
NC,22,Derek Daly,DAL,Ensign Ford,30,DNF,0
NC,5,Mario Andretti,AND,Lotus Ford,28,DNF,0
NC,27,Alan Jones,JON,Williams Ford,26,DNF,0
NC,12,Gilles Villeneuve,VIL,Ferrari,19,DNF,0
NC,25,Hector Rebaque,REB,Lotus Ford,15,DNF,0
NC,7,James Hunt,HUN,McLaren Ford,7,DNF,0
NC,6,Ronnie Peterson,PET,Lotus Ford,6,DNF,0
