Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,2,Alain Prost,PRO,Williams Renault,61,1:33:20.413,10
2,5,Michael Schumacher,MSC,Benetton Ford,61,+32.410s,6
3,25,Martin Brundle,BRU,Ligier Renault,60,+1 lap,4
4,30,Jyrki Jarvilehto,JAR,Sauber,59,DNF,3
5,19,Philippe Alliot,ALL,Larrousse Lamborghini,59,+2 laps,2
6,24,Fabrizio Barbazza,BAR,Minardi Ford,59,+2 laps,1
7,22,Luca Badoer,BAD,Lola Ferrari,58,DNF,0
8,12,Johnny Herbert,HER,Lotus Ford,57,+4 laps,0
9,10,Aguri Suzuki,SUZ,Footwork Mugen Honda,54,+7 laps,0
NC,11,Alessandro Zanardi,ZAN,Lotus Ford,53,DNF,0
NC,29,Karl Wendlinger,WEN,Sauber,48,DNF,0
NC,8,Ayrton Senna,SEN,McLaren Ford,42,DNF,0
NC,27,Jean Alesi,ALE,Ferrari,40,DNF,0
NC,23,Christian Fittipaldi,FIT,Minardi Ford,36,DNF,0
NC,7,Michael Andretti,AND,McLaren Ford,32,DNF,0
NC,9,Derek Warwick,WAR,Footwork Mugen Honda,29,DNF,0
NC,3,Ukyo Katayama,KAT,Tyrrell Yamaha,22,DNF,0
NC,0,Damon Hill,HIL,Williams Renault,20,DNF,0
NC,20,Erik Comas,COM,Larrousse Lamborghini,18,DNF,0
NC,4,Andrea de Cesaris,DEC,Tyrrell Yamaha,18,DNF,0
NC,14,Rubens Barrichello,BAR,Jordan Hart,17,DNF,0
NC,28,Gerhard Berger,BER,Ferrari,8,DNF,0
NC,15,Thierry Boutsen,BOU,Jordan Hart,1,DNF,0
