Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Jack Brabham,BRA,Brabham Repco,15,2:27:03.000,9
2,7,John Surtees,SUR,Cooper Maserati,15,+44.400s,6
3,8,Jochen Rindt,RIN,Cooper Maserati,15,+152.600s,4
4,5,Graham Hill,HIL,BRM,15,+401.400s,3
5,6,Jackie Stewart,STE,BRM,15,+508.900s,2
6,9,Lorenzo Bandini,BAN,Ferrari,15,+656.400s,1
7,12,Dan Gurney,GUR,Eagle Climax,14,+1 lap,0
8,34,Jean-Pierre Beltoise,BEL,,14,+1 lap,0
9,26,Hubert Hahne,HAH,Matra BRM,14,+1 lap,0
10,33,Jo Schlesser,SCH,,14,+1 lap,0
11,28,Hans Herrmann,HER,Brabham Repco,14,+1 lap,0
12,2,Peter Arundell,ARU,,14,+1 lap,0
NC,15,Mike Spence,SPE,Lotus BRM,12,DNF,0
NC,1,Jim Clark,CLA,Lotus Climax,11,DNF,0
NC,20,Chris Lawrence,LAW,Cooper Ferrari,10,DNF,0
NC,11,Ludovico Scarfiotti,SCA,Ferrari,9,DNF,0
NC,10,Mike Parkes,PAR,Ferrari,9,DNF,0
NC,4,Denny Hulme,HUL,Brabham Repco,8,DNF,0
NC,31,Pedro Rodriguez,ROD,Lotus BRM,7,DNF,0
NC,29,Alan Rees,REE,Brabham Climax,4,DNF,0
NC,17,Jo Bonnier,BON,Cooper Maserati,4,DNF,0
NC,32,Piers Courage,COU,Lotus BRM,3,DNF,0
NC,14,Bob Bondurant,BON,BRM,3,DNF,0
NC,25,Kurt Ahrens,AHR,Brabham Climax,3,DNF,0
NC,19,Bob Anderson,AND,Brabham Climax,2,DNF,0
NC,27,Jacky Ickx,ICK,Matra Cosworth,1,DNF,0
NC,16,John Taylor,TAY,Brabham BRM,0,DNF,0
