Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,12,Jackie Stewart,STE,BRM,100,2:33:10.500,9
2,16,Lorenzo Bandini,BAN,Ferrari,100,+40.200s,6
3,11,Graham Hill,HIL,BRM,99,+1 lap,4
4,19,Bob Bondurant,BON,BRM,95,+5 laps,3
NC,9,Richie Ginther,GIN,Cooper Maserati,80,DNF,0
NC,21,Guy Ligier,LIG,Cooper Maserati,75,+25 laps,0
NC,18,Jo Bonnier,BON,Cooper Maserati,73,+27 laps,0
NC,4,Jim Clark,CLA,Lotus Climax,60,DNF,0
NC,10,Jochen Rindt,RIN,Cooper Maserati,56,DNF,0
NC,14,Jo Siffert,SIF,Brabham BRM,35,DNF,0
NC,6,Mike Spence,SPE,Lotus BRM,34,DNF,0
NC,7,Jack Brabham,BRA,Brabham Repco,17,DNF,0
NC,17,John Surtees,SUR,Ferrari,16,DNF,0
NC,8,Denny Hulme,HUL,Brabham Climax,15,DNF,0
NC,2,Bruce McLaren,MCL,McLaren Ford,9,DNF,0
NC,15,Bob Anderson,AND,Brabham Climax,3,DNF,0
