Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,6,John Surtees,SUR,Ferrari,28,2:09:11.300,9
2,19,Jochen Rindt,RIN,Cooper Maserati,28,+42.100s,6
3,7,Lorenzo Bandini,BAN,Ferrari,27,+1 lap,4
4,3,Jack Brabham,BRA,Brabham Repco,26,+2 laps,3
5,18,Richie Ginther,GIN,Cooper Maserati,25,+3 laps,2
NC,22,Guy Ligier,LIG,Cooper Maserati,24,+4 laps,0
NC,27,Dan Gurney,GUR,Eagle Climax,23,+5 laps,0
NC,24,Bob Bondurant,BON,BRM,0,DNF,0
NC,20,Jo Bonnier,BON,Cooper Maserati,0,DNF,0
NC,10,Jim Clark,CLA,Lotus Climax,0,DNF,0
NC,14,Graham Hill,HIL,BRM,0,DNF,0
NC,4,Denny Hulme,HUL,Brabham Climax,0,DNF,0
NC,21,Jo Siffert,SIF,Cooper Maserati,0,DNF,0
NC,16,Mike Spence,SPE,Lotus BRM,0,DNF,0
NC,15,Jackie Stewart,STE,BRM,0,DNF,0
