Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Keke Rosberg,ROS,Williams Ford,76,1:56:38.121,9
2,5,Nelson Piquet,PIQ,Brabham BMW,76,+18.475s,6
3,15,Alain Prost,PRO,Renault,76,+31.366s,4
4,27,Patrick Tambay,TAM,Ferrari,76,+64.297s,3
5,4,Danny Sullivan,SUL,Tyrrell Ford,74,+2 laps,2
6,23,Mauro Baldi,BAL,Alfa Romeo,74,+2 laps,1
7,30,Chico Serra,SER,Arrows Ford,74,+2 laps,0
NC,6,Riccardo Patrese,PAT,Brabham BMW,64,DNF,0
NC,2,Jacques Laffite,LAF,Williams Ford,53,DNF,0
NC,29,Marc Surer,SUR,Arrows Ford,49,DNF,0
NC,35,Derek Warwick,WAR,Toleman Hart,49,DNF,0
NC,11,Elio de Angelis,DEA,Lotus Renault,49,DNF,0
NC,25,Jean-Pierre Jarier,JAR,Ligier Ford,32,DNF,0
NC,16,Eddie Cheever,CHE,Renault,30,DNF,0
NC,22,Andrea de Cesaris,DEC,Alfa Romeo,13,DNF,0
NC,28,Rene Arnoux,ARN,Ferrari,6,DNF,0
NC,26,Raul Boesel,BOE,Ligier Ford,3,DNF,0
NC,9,Manfred Winkelhock,WIN,ATS BMW,3,DNF,0
