Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Michael Schumacher,MSC,Ferrari,78,1:47:22.561,10
2,2,Rubens Barrichello,BAR,Ferrari,78,+0.431s,6
3,18,Eddie Irvine,IRV,Jaguar Cosworth,78,+30.698s,4
4,10,Jacques Villeneuve,VIL,BAR Honda,78,+32.454s,3
5,4,David Coulthard,COU,McLaren Mercedes,77,+1 lap,2
6,22,Jean Alesi,ALE,Prost Acer,77,+1 lap,1
7,8,Jenson Button,BUT,Benetton Renault,77,+1 lap,0
8,14,Jos Verstappen,VER,Arrows Asiatech,77,+1 lap,0
9,15,Enrique Bernoldi,BER,Arrows Asiatech,76,+2 laps,0
10,17,Kimi Räikkönen,RAI,Sauber Petronas,73,+5 laps,0
NC,5,Ralf Schumacher,RSC,Williams BMW,57,DNF,0
NC,20,Tarso Marques,MAR,Minardi European,56,DNF,0
NC,21,Fernando Alonso,ALO,Minardi European,54,DNF,0
NC,11,Heinz-Harald Frentzen,FRE,Jordan Honda,49,DNF,0
NC,7,Giancarlo Fisichella,FIS,Benetton Renault,43,DNF,0
NC,12,Jarno Trulli,TRU,Jordan Honda,30,DNF,0
NC,23,Luciano Burti,BUR,Prost Acer,24,DNF,0
NC,19,Pedro de la Rosa,DLR,Jaguar Cosworth,18,DNF,0
NC,3,Mika Hakkinen,HAK,McLaren Mercedes,15,DNF,0
NC,9,Olivier Panis,PAN,BAR Honda,13,DNF,0
NC,6,Juan Pablo Montoya,MOY,Williams BMW,2,DNF,0
NC,16,Nick Heidfeld,HEI,Sauber Petronas,0,DNF,0
