Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Mika Hakkinen,HAK,McLaren Mercedes,73,1:32:42.840,10
2,1,Michael Schumacher,MSC,Ferrari,73,+11.046s,6
3,4,David Coulthard,COU,McLaren Mercedes,73,+12.043s,4
4,11,Jarno Trulli,TRU,Jordan Honda,73,+57.423s,3
5,18,Eddie Irvine,IRV,Jaguar Cosworth,73,+72.434s,2
6,16,Nick Heidfeld,HEI,Sauber Petronas,73,+72.996s,1
7,12,Jean Alesi,ALE,Jordan Honda,72,+1 lap,0
8,7,Giancarlo Fisichella,FIS,Benetton Renault,72,+1 lap,0
9,8,Jenson Button,BUT,Benetton Renault,72,+1 lap,0
10,22,Heinz-Harald Frentzen,FRE,Prost Acer,72,+1 lap,0
11,9,Olivier Panis,PAN,BAR Honda,72,+1 lap,0
12,19,Pedro de la Rosa,DLR,Jaguar Cosworth,72,+1 lap,0
13,15,Enrique Bernoldi,BER,Arrows Asiatech,72,+1 lap,0
14,23,Tomas Enge,ENG,Prost Acer,72,+1 lap,0
15,2,Rubens Barrichello,BAR,Ferrari,71,DNF,0
NC,10,Jacques Villeneuve,VIL,BAR Honda,45,DNF,0
NC,14,Jos Verstappen,VER,Arrows Asiatech,44,DNF,0
NC,6,Juan Pablo Montoya,MOY,Williams BMW,38,DNF,0
NC,20,Alex Yoong,YOO,Minardi European,38,DNF,0
NC,5,Ralf Schumacher,RSC,Williams BMW,36,DNF,0
NC,21,Fernando Alonso,ALO,Minardi European,36,DNF,0
NC,17,Kimi Räikkönen,RAI,Sauber Petronas,2,DNF,0
