Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,2,Jack Brabham,BRA,Cooper Climax,36,2:21:37.300,8
2,4,Bruce McLaren,MCL,Cooper Climax,36,+63.300s,6
NC,10,Graham Hill,HIL,BRM,35,DNF,0
3,34,Olivier Gendebien,GEN,Cooper Climax,35,+1 lap,4
4,24,Phil Hill,HIL,Ferrari,35,+1 lap,3
5,18,Jim Clark,CLA,Lotus Climax,34,+2 laps,2
6,32,Lucien Bianchi,BIA,Cooper Climax,28,+8 laps,1
NC,16,Alan Stacey,STA,Lotus Climax,24,DNF,0
NC,22,Willy Mairesse,MAI,Ferrari,23,DNF,0
NC,26,Wolfgang von Trips,VON,Ferrari,22,DNF,0
NC,36,Chris Bristow,BRI,Cooper Climax,19,DNF,0
NC,30,Chuck Daigh,DAI,Scarab,16,DNF,0
NC,6,Jo Bonnier,BON,BRM,14,DNF,0
NC,14,Innes Ireland,IRE,Lotus Climax,13,DNF,0
NC,8,Dan Gurney,GUR,BRM,4,DNF,0
NC,38,Tony Brooks,BRO,Cooper Climax,2,DNF,0
NC,28,Lance Reventlow,REV,Scarab,1,DNF,0
