Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,18,Juan Manuel Fangio,FAN,Mercedes-Benz,61,2:42:47.900,8
2,20,Karl Kling,KLI,Mercedes-Benz,61,+0.100s,6
3,34,Robert Manzon,MAN,Ferrari,60,+1 lap,4
4,46,Prince Bira,BIR,Maserati,60,+1 lap,3
5,14,Luigi Villoresi,VIL,Maserati,58,+3 laps,2
6,24,Jean Behra,BEH,Gordini,56,+5 laps,0
NC,28,Paul Frere,FRE,Gordini,50,DNF,0
NC,4,Maurice Trintignant,TRI,Ferrari,36,DNF,0
NC,36,Louis Rosier,ROS,Ferrari,27,DNF,0
NC,12,Onofre Marimon,MAR,Maserati,27,DNF,0
NC,16,Roberto Mieres,MIE,Maserati,24,DNF,0
NC,42,Ken Wharton,WHA,Maserati,19,DNF,0
NC,48,Harry Schell,SCH,Maserati,19,DNF,0
NC,22,Hans Herrmann,HER,Mercedes-Benz,16,DNF,1
NC,44,Roy Salvadori,SAL,Maserati,15,DNF,0
NC,2,Jose Froilan Gonzalez,GON,Ferrari,13,DNF,0
NC,32,Lance Macklin,MAC,HWM Alta,10,DNF,0
NC,30,Georges Berger,BER,Gordini,9,DNF,0
NC,6,Mike Hawthorn,HAW,Ferrari,9,DNF,0
NC,26,Jacques Pollet,POL,Gordini,8,DNF,0
NC,10,Alberto Ascari,ASC,Maserati,1,DNF,0
