Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,14,Graham Hill,HIL,BRM,86,2:29:08.400,9
2,12,Richie Ginther,GIN,BRM,86,+29.800s,6
3,28,Bruce McLaren,MCL,Cooper Climax,86,+57.800s,4
4,8,Willy Mairesse,MAI,Ferrari,86,+58.200s,3
5,2,Giancarlo Baghetti,BAG,Ferrari,86,+91.300s,2
6,18,Jo Bonnier,BON,Porsche,85,+1 lap,1
7,30,Tony Maggs,MAG,Cooper Climax,85,+1 lap,0
8,6,Lorenzo Bandini,BAN,Ferrari,84,+2 laps,0
9,24,Nino Vaccarella,VAC,Lotus Climax,84,+2 laps,0
10,32,Carel Godin de Beaufort,DEB,Porsche,81,+5 laps,0
11,10,Phil Hill,HIL,Ferrari,81,+5 laps,0
12,38,Masten Gregory,GRE,Lotus BRM,77,+9 laps,0
13,16,Dan Gurney,GUR,Porsche,66,DNF,0
14,4,Ricardo Rodriguez,ROD,Ferrari,63,DNF,0
NC,40,Innes Ireland,IRE,Lotus Climax,45,DNF,0
NC,46,John Surtees,SUR,Lola Climax,42,DNF,0
NC,44,Roy Salvadori,SAL,Lola Climax,41,DNF,0
NC,22,Trevor Taylor,TAY,Lotus Climax,25,DNF,0
NC,48,Tony Settember,SET,Emeryson Climax,18,DNF,0
NC,36,Maurice Trintignant,TRI,Lotus Climax,17,DNF,0
NC,20,Jim Clark,CLA,Lotus Climax,12,DNF,0
