Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,4,Phil Hill,HIL,Ferrari,30,2:03:03.800,9
2,2,Wolfgang von Trips,VON,Ferrari,30,+0.700s,6
3,6,Richie Ginther,GIN,Ferrari,30,+19.500s,4
4,8,Olivier Gendebien,GEN,Ferrari,30,+45.600s,3
5,24,John Surtees,SUR,Cooper Climax,30,+86.800s,2
6,20,Dan Gurney,GUR,Porsche,30,+91.000s,1
7,18,Jo Bonnier,BON,Porsche,30,+167.100s,0
8,14,Stirling Moss,MOS,Lotus Climax,30,+235.600s,0
9,40,Jackie Lewis,LEW,Cooper Climax,29,+1 lap,0
10,44,Masten Gregory,GRE,Cooper Climax,29,+1 lap,0
11,22,Carel Godin de Beaufort,DEB,Porsche,28,+2 laps,0
12,34,Jim Clark,CLA,Lotus Climax,24,+6 laps,0
13,38,Tony Brooks,BRO,BRM Climax,24,+6 laps,0
NC,36,Graham Hill,HIL,BRM Climax,24,DNF,0
NC,26,Maurice Trintignant,TRI,Cooper Maserati,23,DNF,0
NC,46,Lorenzo Bandini,BAN,Cooper Maserati,20,DNF,0
NC,28,Jack Brabham,BRA,Cooper Climax,12,DNF,0
NC,12,Lucien Bianchi,BIA,Lotus Climax,9,DNF,0
NC,32,Innes Ireland,IRE,Lotus Climax,9,DNF,0
NC,30,Bruce McLaren,MCL,Cooper Climax,9,DNF,0
NC,10,Willy Mairesse,MAI,Lotus Climax,7,DNF,0
