Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,2,Phil Hill,HIL,Ferrari,43,2:03:13.000,9
2,46,Dan Gurney,GUR,Porsche,43,+31.200s,6
3,12,Bruce McLaren,MCL,Cooper Climax,43,+148.400s,4
4,60,Jackie Lewis,LEW,Cooper Climax,43,+160.400s,3
5,26,Tony Brooks,BRO,BRM Climax,43,+160.500s,2
6,40,Roy Salvadori,SAL,Cooper Climax,42,+1 lap,1
7,74,Carel Godin de Beaufort,DEB,Porsche,41,+2 laps,0
8,62,Lorenzo Bandini,BAN,Cooper Maserati,41,+2 laps,0
9,48,Maurice Trintignant,TRI,Cooper Maserati,41,+2 laps,0
10,16,Tim Parnell,PAR,Lotus Climax,40,+3 laps,0
11,20,Henry Taylor,TAY,Lotus Climax,39,+4 laps,0
12,58,Renato Pirocchi,PIR,Cooper Maserati,38,+5 laps,0
NC,28,Stirling Moss,MOS,Lotus Climax,36,DNF,0
NC,6,Richie Ginther,GIN,Ferrari,23,DNF,0
NC,72,Gaetano Starrabba,STA,Lotus Maserati,19,DNF,0
NC,44,Jo Bonnier,BON,Porsche,14,DNF,0
NC,50,Nino Vaccarella,VAC,De Tomaso Alfa Romeo,13,DNF,0
NC,32,Giancarlo Baghetti,BAG,Ferrari,13,DNF,0
NC,8,Ricardo Rodriguez,ROD,Ferrari,13,DNF,0
NC,22,Masten Gregory,GRE,Lotus Climax,11,DNF,0
NC,24,Graham Hill,HIL,BRM Climax,10,DNF,0
NC,10,Jack Brabham,BRA,Cooper Climax,8,DNF,0
NC,14,Brian Naylor,NAY,JBW Climax,6,DNF,0
NC,30,Jack Fairman,FAI,Cooper Climax,5,DNF,0
NC,38,Innes Ireland,IRE,Lotus Climax,5,DNF,0
NC,42,John Surtees,SUR,Cooper Climax,2,DNF,0
NC,56,Wolfgang Seidel,SEI,Lotus Climax,1,DNF,0
NC,54,Roberto Bussinello,BUS,De Tomaso Alfa Romeo,1,DNF,0
NC,52,Roberto Lippi,LIP,De Tomaso OSCA,1,DNF,0
NC,36,Jim Clark,CLA,Lotus Climax,1,DNF,0
NC,4,Wolfgang von Trips,VON,Ferrari,1,DNF,0
NC,18,Gerry Ashmore,ASH,Lotus Climax,0,DNF,0
