Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,6,Kimi Räikkönen,RAI,McLaren Mercedes,44,1:32:35.274,10
2,1,Michael Schumacher,MSC,Ferrari,44,+3.132s,8
3,2,Rubens Barrichello,BAR,Ferrari,44,+4.371s,6
4,12,Felipe Massa,MAS,Sauber Petronas,44,+12.504s,5
5,11,Giancarlo Fisichella,FIS,Sauber Petronas,44,+14.104s,4
6,15,Christian Klien,KLI,Jaguar Cosworth,44,+14.614s,3
7,5,David Coulthard,COU,McLaren Mercedes,44,+17.970s,2
8,17,Olivier Panis,PAN,Toyota,44,+18.693s,1
9,7,Jarno Trulli,TRU,Renault,44,+22.115s,0
10,16,Ricardo Zonta,ZON,Toyota,41,DNF,0
11,18,Nick Heidfeld,HEI,Jordan Ford,40,+4 laps,0
NC,3,Juan Pablo Montoya,MOY,Williams BMW,37,DNF,0
NC,4,Antonio Pizzonia,PIZ,Williams BMW,31,DNF,0
NC,9,Jenson Button,BUT,BAR Honda,29,DNF,0
NC,21,Zsolt Baumgartner,BAU,Minardi Cosworth,28,DNF,0
NC,8,Fernando Alonso,ALO,Renault,11,DNF,0
NC,14,Mark Webber,WEB,Jaguar Cosworth,0,DNF,0
NC,10,Takuma Sato,SAT,BAR Honda,0,DNF,0
NC,20,Gianmaria Bruni,BRU,Minardi Cosworth,0,DNF,0
NC,19,Giorgio Pantano,PAN,Jordan Ford,0,DNF,0
