Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,10,Juan Pablo Montoya,MOY,McLaren Mercedes,53,1:14:28.659,10
2,5,Fernando Alonso,ALO,Renault,53,+2.479s,8
3,6,Giancarlo Fisichella,FIS,Renault,53,+17.975s,6
4,9,Kimi Räikkönen,RAI,McLaren Mercedes,53,+22.775s,5
5,16,Jarno Trulli,TRU,Toyota,53,+33.786s,4
6,17,Ralf Schumacher,RSC,Toyota,53,+43.925s,3
7,8,Antonio Pizzonia,PIZ,Williams BMW,53,+44.643s,2
8,3,Jenson Button,BUT,BAR Honda,53,+63.635s,1
9,12,Felipe Massa,MAS,Sauber Petronas,53,+75.413s,0
10,1,Michael Schumacher,MSC,Ferrari,53,+96.070s,0
11,11,Jacques Villeneuve,VIL,Sauber Petronas,52,+1 lap,0
12,2,Rubens Barrichello,BAR,Ferrari,52,+1 lap,0
13,15,Christian Klien,KLI,RBR Cosworth,52,+1 lap,0
14,7,Mark Webber,WEB,Williams BMW,52,+1 lap,0
15,14,David Coulthard,COU,RBR Cosworth,52,+1 lap,0
16,4,Takuma Sato,SAT,BAR Honda,52,+1 lap,0
17,18,Tiago Monteiro,MON,Jordan Toyota,51,+2 laps,0
18,20,Robert Doornbos,DOO,Minardi Cosworth,51,+2 laps,0
19,21,Christijan Albers,ALB,Minardi Cosworth,51,+2 laps,0
20,19,Narain Karthikeyan,KAR,Jordan Toyota,50,+3 laps,0
