Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Juan Manuel Fangio,FAN,Ferrari,22.0,3:38:43.700,9
2,7,Stirling Moss,MOS,Maserati,22.0,+46.400s,6
3,6,Jean Behra,BEH,Maserati,22.0,+458.300s,4
4,20,Paco Godia,GOD,Maserati,20.0,+2 laps,3
DQ,21,Bruce Halford,HAL,Maserati,20.0,+2 laps,0
5,15,Louis Rosier,ROS,Maserati,19.0,+3 laps,2
NC,22,Ottorino Volonterio,VOL,Maserati,16.0,+6 laps,0
NC,11,Andre Milhoux,MIL,Gordini,15.0,DNF,0
NC,5,Alfonso de Portago,DEP,Ferrari,,SHC,0
NC,5,Peter Collins,COL,Ferrari,14.0,DNF,0
NC,18,Luigi Villoresi,VIL,Maserati,13.0,DNF,0
NC,12,Harry Schell,SCH,Maserati,13.0,DNF,0
NC,4,Luigi Musso,MUS,Ferrari,,SHC,0
NC,4,Eugenio Castellotti,CAS,Ferrari,11.0,DNF,0
NC,2,Peter Collins,COL,Ferrari,8.0,DNF,0
NC,3,Eugenio Castellotti,CAS,Ferrari,5.0,DNF,0
NC,8,Umberto Maglioli,MAG,Maserati,3.0,DNF,0
NC,19,Horace Gould,GOU,Maserati,3.0,DNF,0
NC,16,Roy Salvadori,SAL,Maserati,2.0,DNF,0
NC,10,Robert Manzon,MAN,Gordini,0.0,DNF,0
NC,14,Giorgio Scarlatti,SCA,Ferrari,0.0,DNF,0
