Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,11,Giancarlo Fisichella,FIS,Jordan Ford,54,1:31:17.748,10
2,6,Kimi Räikkönen,RAI,McLaren Mercedes,54,+0.945s,8
3,8,Fernando Alonso,ALO,Renault,54,+6.348s,6
4,5,David Coulthard,COU,McLaren Mercedes,54,+8.096s,5
5,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,54,+8.642s,4
6,16,Jacques Villeneuve,VIL,BAR Honda,54,+16.054s,3
7,4,Ralf Schumacher,RSC,Williams BMW,54,+38.526s,2
8,7,Jarno Trulli,TRU,Renault,54,+45.927s,1
9,14,Mark Webber,WEB,Jaguar Cosworth,53,DNF,0
10,21,Cristiano da Matta,DAM,Toyota,53,+1 lap,0
NC,2,Rubens Barrichello,BAR,Ferrari,46,DNF,0
NC,17,Jenson Button,BUT,BAR Honda,32,DNF,0
NC,19,Jos Verstappen,VER,Minardi Cosworth,30,DNF,0
NC,1,Michael Schumacher,MSC,Ferrari,26,DNF,0
NC,3,Juan Pablo Montoya,MOY,Williams BMW,24,DNF,0
NC,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,24,DNF,0
NC,20,Olivier Panis,PAN,Toyota,17,DNF,0
NC,12,Ralph Firman,FIR,Jordan Ford,17,DNF,0
NC,18,Justin Wilson,WIL,Minardi Cosworth,15,DNF,0
NC,9,Nick Heidfeld,HEI,Sauber Petronas,8,DNF,0
