Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,11,Elio de Angelis,DEA,Lotus Ford,53,1:25:02.212,9
2,6,Keke Rosberg,ROS,Williams Ford,53,+0.050s,6
3,26,Jacques Laffite,LAF,Ligier Matra,52,+1 lap,4
4,27,Patrick Tambay,TAM,Ferrari,52,+1 lap,3
5,8,Niki Lauda,LAU,McLaren Ford,52,+1 lap,2
6,30,Mauro Baldi,BAL,Arrows Ford,52,+1 lap,1
7,20,Chico Serra,SER,Fittipaldi Ford,51,+2 laps,0
8,15,Alain Prost,PRO,Renault,48,DNF,0
NC,7,John Watson,WAT,McLaren Ford,44,DNF,0
NC,4,Brian Henton,HEN,Tyrrell Ford,32,DNF,0
NC,1,Nelson Piquet,PIQ,Brabham BMW,31,DNF,0
NC,33,Tommy Byrne,BYR,Theodore Ford,28,DNF,0
NC,29,Marc Surer,SUR,Arrows Ford,28,DNF,0
NC,2,Riccardo Patrese,PAT,Brabham BMW,27,DNF,0
NC,25,Eddie Cheever,CHE,Ligier Matra,22,DNF,0
NC,12,Nigel Mansell,MAN,Lotus Ford,17,DNF,0
NC,16,Rene Arnoux,ARN,Renault,16,DNF,0
NC,9,Manfred Winkelhock,WIN,ATS Ford,15,DNF,0
NC,35,Derek Warwick,WAR,Toleman Hart,7,DNF,0
NC,36,Teo Fabi,FAB,Toleman Hart,7,DNF,0
NC,14,Roberto Guerrero,GUE,Ensign Ford,6,DNF,0
NC,3,Michele Alboreto,ALB,Tyrrell Ford,1,DNF,0
NC,17,Rupert Keegan,KEE,March Ford,1,DNF,0
NC,22,Andrea de Cesaris,DEC,Alfa Romeo,0,DNF,0
NC,5,Derek Daly,DAL,Williams Ford,0,DNF,0
NC,23,Bruno Giacomelli,GIA,Alfa Romeo,0,DNF,0
