Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,2,Riccardo Patrese,PAT,Brabham Ford,76,1:54:11.259,9
2,28,Didier Pironi,PIR,Ferrari,75,DNF,6
3,22,Andrea de Cesaris,DEC,Alfa Romeo,75,DNF,4
4,12,Nigel Mansell,MAN,Lotus Ford,75,+1 lap,3
5,11,Elio de Angelis,DEA,Lotus Ford,75,+1 lap,2
6,5,Derek Daly,DAL,Williams Ford,74,DNF,1
7,15,Alain Prost,PRO,Renault,73,DNF,0
8,4,Brian Henton,HEN,Tyrrell Ford,72,+4 laps,0
9,29,Marc Surer,SUR,Arrows Ford,70,+6 laps,0
10,3,Michele Alboreto,ALB,Tyrrell Ford,69,DNF,0
NC,6,Keke Rosberg,ROS,Williams Ford,64,DNF,0
NC,8,Niki Lauda,LAU,McLaren Ford,56,DNF,0
NC,1,Nelson Piquet,PIQ,Brabham BMW,49,DNF,0
NC,7,John Watson,WAT,McLaren Ford,35,DNF,0
NC,9,Manfred Winkelhock,WIN,ATS Ford,31,DNF,0
NC,26,Jacques Laffite,LAF,Ligier Matra,29,DNF,0
NC,25,Eddie Cheever,CHE,Ligier Matra,27,DNF,0
NC,10,Eliseo Salazar,SAL,ATS Ford,22,DNF,0
NC,16,Rene Arnoux,ARN,Renault,14,DNF,0
NC,23,Bruno Giacomelli,GIA,Alfa Romeo,4,DNF,0
