Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,1,Juan Manuel Fangio,FAN,Maserati,22,3:30:38.300,9
2,8,Mike Hawthorn,HAW,Ferrari,22,+3.600s,6
3,7,Peter Collins,COL,Ferrari,22,+35.600s,4
4,6,Luigi Musso,MUS,Ferrari,22,+217.600s,3
5,10,Stirling Moss,MOS,Vanwall,22,+277.500s,2
6,2,Jean Behra,BEH,Maserati,22,+278.500s,0
7,3,Harry Schell,SCH,Maserati,22,+407.500s,0
8,16,Masten Gregory,GRE,Maserati,21,+1 lap,0
9,11,Tony Brooks,BRO,Vanwall,21,+1 lap,0
10,4,Giorgio Scarlatti,SCA,Maserati,21,+1 lap,0
11,15,Bruce Halford,HAL,Maserati,21,+1 lap,0
12,21,Edgar Barth,BAR,Porsche (F2),21,+1 lap,0
13,28,Brian Naylor,NAY,Cooper Climax,20,+2 laps,0
14,27,Carel Godin de Beaufort,DEB,Porsche (F2),20,+2 laps,0
15,25,Tony Marsh,MAR,Cooper Climax,17,+5 laps,0
NC,17,Hans Herrmann,HER,Maserati,14,DNF,0
NC,20,Umberto Maglioli,MAG,Porsche (F2),13,DNF,0
NC,18,Paco Godia,GOD,Maserati,11,DNF,0
NC,23,Roy Salvadori,SAL,Cooper Climax,11,DNF,0
NC,12,Stuart Lewis-Evans,LEW,Vanwall,10,DNF,0
NC,24,Jack Brabham,BRA,Cooper Climax,6,DNF,0
NC,26,Paul England,ENG,Cooper Climax,4,DNF,0
NC,29,Dick Gibson,GIB,Cooper Climax,3,DNF,0
NC,19,Horace Gould,GOU,Maserati,1,DNF,0
