Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,12,Ayrton Senna,SEN,McLaren Honda,43,1:28:00.549,9
2,11,Alain Prost,PRO,McLaren Honda,43,+30.470s,6
DQ,20,Thierry Boutsen,BOU,Benetton Ford,43,+59.681s,0
DQ,19,Alessandro Nannini,NAN,Benetton Ford,43,+68.594s,0
3,16,Ivan Capelli,CAP,March Judd,43,+75.768s,4
4,1,Nelson Piquet,PIQ,Lotus Honda,43,+83.628s,3
5,17,Derek Warwick,WAR,Arrows Megatron,43,+85.355s,2
6,18,Eddie Cheever,CHE,Arrows Megatron,42,+1 lap,1
7,5,Martin Brundle,BRU,Williams Judd,42,+1 lap,0
8,36,Alex Caffi,CAF,Dallara Ford,42,+1 lap,0
9,30,Philippe Alliot,ALL,Lola Ford,42,+1 lap,0
10,14,Philippe Streiff,STR,AGS Ford,42,+1 lap,0
11,26,Stefan Johansson,JOH,Ligier Judd,39,DNF,0
12,3,Jonathan Palmer,PAL,Tyrrell Ford,39,DNF,0
13,10,Bernd Schneider,SCH,Zakspeed,38,DNF,0
NC,31,Gabriele Tarquini,TAR,Coloni Ford,36,+7 laps,0
NC,27,Michele Alboreto,ALB,Ferrari,35,DNF,0
NC,6,Riccardo Patrese,PAT,Williams Judd,30,DNF,0
NC,15,Mauricio Gugelmin,GUG,March Judd,29,DNF,0
NC,9,Piercarlo Ghinzani,GHI,Zakspeed,25,DNF,0
NC,2,Satoru Nakajima,NAK,Lotus Honda,22,DNF,0
NC,21,Nicola Larini,LAR,Osella,14,DNF,0
NC,28,Gerhard Berger,BER,Ferrari,11,DNF,0
NC,29,Yannick Dalmas,DAL,Lola Ford,9,DNF,0
NC,22,Andrea de Cesaris,DEC,Rial Ford,2,DNF,0
NC,25,Rene Arnoux,ARN,Ligier Judd,2,DNF,0
