Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Jacques Villeneuve,VIL,Williams Renault,72,1:52:01.715,10
2,6,Eddie Irvine,IRV,Ferrari,72,+0.979s,6
3,11,Ralf Schumacher,RSC,Jordan Peugeot,72,+12.089s,4
4,16,Johnny Herbert,HER,Sauber Petronas,72,+29.919s,3
5,9,Mika Hakkinen,HAK,McLaren Mercedes,72,+30.351s,2
6,8,Gerhard Berger,BER,Benetton Renault,72,+31.393s,1
7,7,Jean Alesi,ALE,Benetton Renault,72,+46.359s,0
8,19,Mika Salo,SAL,Tyrrell Ford,71,+1 lap,0
9,21,Jarno Trulli,TRU,Minardi Hart,71,+1 lap,0
10,23,Jan Magnussen,MAG,Stewart Ford,66,DNF,0
NC,17,Nicola Larini,LAR,Sauber Petronas,63,DNF,0
NC,2,Pedro Diniz,DIN,Arrows Yamaha,50,DNF,0
NC,15,Shinji Nakano,NAK,Prost Mugen Honda,49,DNF,0
NC,18,Jos Verstappen,VER,Tyrrell Ford,43,DNF,0
NC,20,Ukyo Katayama,KAT,Minardi Hart,37,DNF,0
NC,1,Damon Hill,HIL,Arrows Yamaha,33,DNF,0
NC,12,Giancarlo Fisichella,FIS,Jordan Peugeot,24,DNF,0
NC,22,Rubens Barrichello,BAR,Stewart Ford,24,DNF,0
NC,14,Olivier Panis,PAN,Prost Mugen Honda,18,DNF,0
NC,4,Heinz-Harald Frentzen,FRE,Williams Renault,5,DNF,0
NC,5,Michael Schumacher,MSC,Ferrari,0,DNF,0
NC,10,David Coulthard,COU,McLaren Mercedes,0,DNF,0
