Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Michael Schumacher,MSC,Ferrari,44,1:33:46.717,10
2,12,Giancarlo Fisichella,FIS,Jordan Peugeot,44,+26.753s,6
3,4,Heinz-Harald Frentzen,FRE,Williams Renault,44,+32.147s,4
4,16,Johnny Herbert,HER,Sauber Petronas,44,+39.025s,3
5,3,Jacques Villeneuve,VIL,Williams Renault,44,+42.103s,2
6,8,Gerhard Berger,BER,Benetton Renault,44,+63.741s,1
7,2,Pedro Diniz,DIN,Arrows Yamaha,44,+85.931s,0
8,7,Jean Alesi,ALE,Benetton Renault,44,+102.008s,0
9,17,Gianni Morbidelli,MOR,Sauber Petronas,44,+102.582s,0
10,6,Eddie Irvine,IRV,Ferrari,43,DNF,0
11,19,Mika Salo,SAL,Tyrrell Ford,43,+1 lap,0
12,23,Jan Magnussen,MAG,Stewart Ford,43,+1 lap,0
13,1,Damon Hill,HIL,Arrows Yamaha,42,DNF,0
14,20,Ukyo Katayama,KAT,Minardi Hart,42,DNF,0
15,14,Jarno Trulli,TRU,Prost Mugen Honda,42,+2 laps,0
NC,18,Jos Verstappen,VER,Tyrrell Ford,25,DNF,0
NC,11,Ralf Schumacher,RSC,Jordan Peugeot,21,DNF,0
NC,10,David Coulthard,COU,McLaren Mercedes,19,DNF,0
NC,21,Tarso Marques,MAR,Minardi Hart,18,DNF,0
NC,22,Rubens Barrichello,BAR,Stewart Ford,8,DNF,0
NC,15,Shinji Nakano,NAK,Prost Mugen Honda,5,DNF,0
