Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,3,Michael Schumacher,MSC,Ferrari,60,1:47:02.450,10
2,8,Mika Hakkinen,HAK,McLaren Mercedes,60,+22.465s,6
3,4,Eddie Irvine,IRV,Ferrari,60,+29.199s,4
4,6,Alexander Wurz,WUR,Benetton Playlife,59,+1 lap,3
5,5,Giancarlo Fisichella,FIS,Benetton Playlife,59,+1 lap,2
6,10,Ralf Schumacher,RSC,Jordan Mugen Honda,59,+1 lap,1
7,1,Jacques Villeneuve,VIL,Williams Mecachrome,59,+1 lap,0
8,22,Shinji Nakano,NAK,Minardi Ford,58,+2 laps,0
9,21,Toranosuke Takagi,TAK,Tyrrell Ford,56,+4 laps,0
NC,14,Jean Alesi,ALE,Sauber Petronas,53,DNF,0
NC,16,Pedro Diniz,DIN,Arrows,45,DNF,0
NC,11,Olivier Panis,PAN,Prost Peugeot,40,DNF,0
NC,18,Rubens Barrichello,BAR,Stewart Ford,39,DNF,0
NC,19,Jos Verstappen,VER,Stewart Ford,38,DNF,0
NC,7,David Coulthard,COU,McLaren Mercedes,37,DNF,0
NC,12,Jarno Trulli,TRU,Prost Peugeot,37,DNF,0
NC,20,Ricardo Rosset,ROS,Tyrrell Ford,29,DNF,0
NC,23,Esteban Tuero,TUE,Minardi Ford,29,DNF,0
NC,15,Johnny Herbert,HER,Sauber Petronas,27,DNF,0
NC,17,Mika Salo,SAL,Arrows,27,DNF,0
NC,2,Heinz-Harald Frentzen,FRE,Williams Mecachrome,15,DNF,0
NC,9,Damon Hill,HIL,Jordan Mugen Honda,13,DNF,0
