Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,9,Damon Hill,HIL,Jordan Mugen Honda,44,1:43:47.407,10
2,10,Ralf Schumacher,RSC,Jordan Mugen Honda,44,+0.932s,6
3,14,Jean Alesi,ALE,Sauber Petronas,44,+7.240s,4
4,2,Heinz-Harald Frentzen,FRE,Williams Mecachrome,44,+32.242s,3
5,16,Pedro Diniz,DIN,Arrows,44,+51.682s,2
6,12,Jarno Trulli,TRU,Prost Peugeot,42,+2 laps,1
7,7,David Coulthard,COU,McLaren Mercedes,39,+5 laps,0
8,22,Shinji Nakano,NAK,Minardi Ford,39,+5 laps,0
NC,5,Giancarlo Fisichella,FIS,Benetton Playlife,26,DNF,0
NC,3,Michael Schumacher,MSC,Ferrari,25,DNF,0
NC,4,Eddie Irvine,IRV,Ferrari,25,DNF,0
NC,23,Esteban Tuero,TUE,Minardi Ford,17,DNF,0
NC,1,Jacques Villeneuve,VIL,Williams Mecachrome,16,DNF,0
NC,21,Toranosuke Takagi,TAK,Tyrrell Ford,10,DNF,0
NC,19,Jos Verstappen,VER,Stewart Ford,8,DNF,0
NC,8,Mika Hakkinen,HAK,McLaren Mercedes,0,DNF,0
NC,6,Alexander Wurz,WUR,Benetton Playlife,0,DNF,0
NC,15,Johnny Herbert,HER,Sauber Petronas,0,DNF,0
