Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,0,Damon Hill,HIL,Williams Renault,65,1:36:14.374,10
2,5,Michael Schumacher,MSC,Benetton Ford,65,+24.166s,6
3,4,Mark Blundell,BLU,Tyrrell Yamaha,65,+86.969s,4
4,27,Jean Alesi,ALE,Ferrari,64,+1 lap,3
5,23,Pierluigi Martini,MAR,Minardi Ford,64,+1 lap,2
6,15,Eddie Irvine,IRV,Jordan Hart,64,+1 lap,1
7,26,Olivier Panis,PAN,Ligier Renault,63,+2 laps,0
8,25,Eric Bernard,BER,Ligier Renault,62,+3 laps,0
9,11,Alessandro Zanardi,ZAN,Lotus Mugen Honda,62,+3 laps,0
10,31,David Brabham,BRA,Simtek Ford,61,+4 laps,0
11,8,Martin Brundle,BRU,McLaren Peugeot,59,DNF,0
NC,6,Jyrki Jarvilehto,JAR,Benetton Ford,53,DNF,0
NC,7,Mika Hakkinen,HAK,McLaren Peugeot,48,DNF,0
NC,12,Johnny Herbert,HER,Lotus Mugen Honda,41,DNF,0
NC,14,Rubens Barrichello,BAR,Jordan Hart,39,DNF,0
NC,9,Christian Fittipaldi,FIT,Footwork Ford,35,DNF,0
NC,2,David Coulthard,COU,Williams Renault,32,DNF,0
NC,34,Bertrand Gachot,GAC,Pacific Ilmor,32,DNF,0
NC,28,Gerhard Berger,BER,Ferrari,27,DNF,0
NC,10,Gianni Morbidelli,MOR,Footwork Ford,24,DNF,0
NC,30,Heinz-Harald Frentzen,FRE,Sauber Mercedes,21,DNF,0
NC,20,Erik Comas,COM,Larrousse Ford,19,DNF,0
NC,3,Ukyo Katayama,KAT,Tyrrell Yamaha,16,DNF,0
NC,24,Michele Alboreto,ALB,Minardi Ford,4,DNF,0
NC,33,Paul Belmondo,BEL,Pacific Ilmor,2,DNF,0
NC,19,Olivier Beretta,BER,Larrousse Ford,0,DNF,0
