Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,5,Michael Schumacher,MSC,Benetton Ford,78,1:49:55.372,10
2,8,Martin Brundle,BRU,McLaren Peugeot,78,+37.278s,6
3,28,Gerhard Berger,BER,Ferrari,78,+76.824s,4
4,15,Andrea de Cesaris,DEC,Jordan Hart,77,+1 lap,3
5,27,Jean Alesi,ALE,Ferrari,77,+1 lap,2
6,24,Michele Alboreto,ALB,Minardi Ford,77,+1 lap,1
7,6,Jyrki Jarvilehto,JAR,Benetton Ford,77,+1 lap,0
8,19,Olivier Beretta,BER,Larrousse Ford,76,+2 laps,0
9,26,Olivier Panis,PAN,Ligier Renault,76,+2 laps,0
10,20,Erik Comas,COM,Larrousse Ford,75,+3 laps,0
11,11,Pedro Lamy,LAM,Lotus Mugen Honda,73,+5 laps,0
NC,12,Johnny Herbert,HER,Lotus Mugen Honda,68,DNF,0
NC,33,Paul Belmondo,BEL,Pacific Ilmor,53,DNF,0
NC,34,Bertrand Gachot,GAC,Pacific Ilmor,49,DNF,0
NC,9,Christian Fittipaldi,FIT,Footwork Ford,47,DNF,0
NC,31,David Brabham,BRA,Simtek Ford,45,DNF,0
NC,4,Mark Blundell,BLU,Tyrrell Yamaha,40,DNF,0
NC,3,Ukyo Katayama,KAT,Tyrrell Yamaha,38,DNF,0
NC,25,Eric Bernard,BER,Ligier Renault,34,DNF,0
NC,14,Rubens Barrichello,BAR,Jordan Hart,27,DNF,0
NC,0,Damon Hill,HIL,Williams Renault,0,DNF,0
NC,7,Mika Hakkinen,HAK,McLaren Peugeot,0,DNF,0
NC,10,Gianni Morbidelli,MOR,Footwork Ford,0,DNF,0
NC,23,Pierluigi Martini,MAR,Minardi Ford,0,DNF,0
