Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,4,Clay Regazzoni,REG,Ferrari,68,1:39:06.880,9
2,18,Jackie Stewart,STE,March Ford,68,+5.730s,6
3,40,Jean-Pierre Beltoise,BEL,Matra,68,+5.800s,4
4,30,Denny Hulme,HUL,McLaren Ford,68,+6.150s,3
5,46,Rolf Stommelen,STO,Brabham Ford,68,+6.410s,2
6,20,Francois Cevert,CEV,March Ford,68,+63.460s,1
7,48,Chris Amon,AMO,March Ford,67,+1 lap,0
8,34,Andrea de Adamich,DEA,McLaren Alfa Romeo,61,+7 laps,0
NC,32,Peter Gethin,GET,McLaren Ford,60,+8 laps,0
NC,8,Jackie Oliver,OLI,BRM,36,DNF,0
NC,52,Ronnie Peterson,PET,March Ford,35,DNF,0
NC,44,Jack Brabham,BRA,Brabham Ford,31,DNF,0
NC,2,Jacky Ickx,ICK,Ferrari,25,DNF,0
NC,12,George Eaton,EAT,BRM,21,DNF,0
NC,54,Tim Schenken,SCH,De Tomaso Ford,17,DNF,0
NC,42,Henri Pescarolo,PES,Matra,14,DNF,0
NC,6,Ignazio Giunti,GIU,Ferrari,14,DNF,0
NC,10,Pedro Rodriguez,ROD,BRM,12,DNF,0
NC,50,Jo Siffert,SIF,March Ford,3,DNF,0
NC,14,John Surtees,SUR,Surtees Ford,0,DNF,0
