Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,12,Jacky Ickx,ICK,Ferrari,60,1:42:17.320,9
2,27,Clay Regazzoni,REG,Ferrari,60,+0.610s,6
3,11,Rolf Stommelen,STO,Brabham Ford,60,+87.880s,4
4,17,Pedro Rodriguez,ROD,BRM,59,+1 lap,3
5,16,Jackie Oliver,OLI,BRM,59,+1 lap,2
6,19,Jean-Pierre Beltoise,BEL,Matra,59,+1 lap,1
7,14,Ignazio Giunti,GIU,Ferrari,59,+1 lap,0
8,4,Chris Amon,AMO,March Ford,59,+1 lap,0
9,3,Jo Siffert,SIF,March Ford,59,+1 lap,0
10,23,Peter Gethin,GET,McLaren Ford,59,+1 lap,0
11,18,George Eaton,EAT,BRM,58,+2 laps,0
12,22,Andrea de Adamich,DEA,McLaren Alfa Romeo,57,+3 laps,0
13,10,Jack Brabham,BRA,Brabham Ford,56,+4 laps,0
14,20,Henri Pescarolo,PES,Matra,56,+4 laps,0
15,8,Emerson Fittipaldi,FIT,Lotus Ford,55,+5 laps,0
NC,21,Denny Hulme,HUL,McLaren Ford,30,DNF,0
NC,15,John Surtees,SUR,Surtees Ford,27,DNF,0
NC,26,Tim Schenken,SCH,De Tomaso Ford,25,DNF,0
NC,6,Jochen Rindt,RIN,Lotus Ford,21,DNF,0
NC,24,Silvio Moser,MOS,Bellasi Ford,13,DNF,0
NC,5,Mario Andretti,AND,March Ford,13,DNF,0
NC,1,Jackie Stewart,STE,March Ford,7,DNF,0
NC,7,John Miles,MIL,Lotus Ford,4,DNF,0
NC,2,Francois Cevert,CEV,March Ford,0,DNF,0
