Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,12,Stirling Moss,MOS,Mercedes-Benz,90.0,3:07:21.200,9
2,10,Juan Manuel Fangio,FAN,Mercedes-Benz,90.0,+0.200s,6
3,14,Karl Kling,KLI,Mercedes-Benz,90.0,+71.800s,4
4,50,Piero Taruffi,TAR,Mercedes-Benz,89.0,+1 lap,3
5,4,Luigi Musso,MUS,Maserati,89.0,+1 lap,2
6,16,Mike Hawthorn,HAW,Ferrari,,SHC,0
6,16,Eugenio Castellotti,CAS,Ferrari,87.0,+3 laps,0
7,26,Mike Sparken,SPA,Gordini,81.0,+9 laps,0
8,46,Lance Macklin,MAC,Maserati,79.0,+11 laps,0
9,28,Ken Wharton,WHA,Vanwall,,SHC,0
9,28,Harry Schell,SCH,Vanwall,72.0,+18 laps,0
NC,18,Maurice Trintignant,TRI,Ferrari,59.0,DNF,0
NC,6,Roberto Mieres,MIE,Maserati,47.0,DNF,0
NC,40,Jack Brabham,BRA,Cooper Bristol,30.0,DNF,0
NC,32,Kenneth McAlpine,MCA,Connaught Alta,30.0,DNF,0
NC,42,Peter Collins,COL,Maserati,28.0,DNF,0
NC,24,Hermano da Silva Ramos,DAS,Gordini,26.0,DNF,0
NC,44,Roy Salvadori,SAL,Maserati,23.0,DNF,0
NC,48,Horace Gould,GOU,Maserati,22.0,DNF,0
NC,30,Harry Schell,SCH,Vanwall,20.0,DNF,0
NC,36,Tony Rolt,ROL,Connaught Alta,,SHC,0
NC,36,Peter Walker,WAL,Connaught Alta,19.0,DNF,0
NC,38,Leslie Marr,MAR,Connaught Alta,18.0,DNF,0
NC,20,Eugenio Castellotti,CAS,Ferrari,16.0,DNF,0
NC,8,Andre Simon,SIM,Maserati,9.0,DNF,0
NC,2,Jean Behra,BEH,Maserati,9.0,DNF,0
NC,22,Robert Manzon,MAN,Gordini,4.0,DNF,0
