Position,Driver Number,Driver,Driver Abbreviation,Car,Laps,Time/Retired,Points
1,7,John Surtees,SUR,Ferrari,15,2:13:06.800,9
2,3,Jim Clark,CLA,Lotus Climax,15,+77.500s,6
3,2,Richie Ginther,GIN,BRM,15,+164.900s,4
4,26,Gerhard Mitter,MIT,Porsche,15,+491.500s,3
5,20,Jim Hall,HAL,Lotus BRM,14,+1 lap,2
6,16,Jo Bonnier,BON,Cooper Climax,14,+1 lap,1
7,9,Jack Brabham,BRA,Brabham Climax,14,+1 lap,0
8,4,Trevor Taylor,TAY,Lotus Climax,14,+1 lap,0
9,18,Jo Siffert,SIF,Lotus BRM,10,DNF,0
10,28,Bernard Collomb,COL,Lotus Climax,10,+5 laps,0
NC,17,Carel Godin de Beaufort,DEB,Porsche,9,DNF,0
NC,6,Tony Maggs,MAG,Cooper Climax,7,DNF,0
NC,10,Dan Gurney,GUR,Brabham Climax,6,DNF,0
NC,22,Mario de Araujo Cabral,DEA,Cooper Climax,6,DNF,0
NC,24,Ian Burgess,BUR,Scirocco BRM,5,DNF,0
NC,23,Tony Settember,SET,Scirocco BRM,5,DNF,0
NC,5,Bruce McLaren,MCL,Cooper Climax,3,DNF,0
NC,21,Chris Amon,AMO,Lola Climax,2,DNF,0
NC,1,Graham Hill,HIL,BRM,2,DNF,0
NC,8,Willy Mairesse,MAI,Ferrari,1,DNF,0
NC,14,Innes Ireland,IRE,Lotus BRM,1,DNF,0
NC,15,Lorenzo Bandini,BAN,BRM,0,DNF,0
